ID,title,desc,date,datetime,link,img,media,site,reporter
10 Gender Bending Episodes of Animated Shows,,Apr 14,,https://news.google.com/read/CBMibEFVX3lxTE92dmczM2ZjalhsQlBIME1WRnU2TUhHbFMzREdRV0Y4cTIxWGZaeFRfVkxBcmctNWFYMm1nSjNtcHZvMjlKZEdKY1NPSkEyQUg3ZVFCNEVmbHgxNXRyMWM4Z0k5RUYwNnpSS3pTNw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNW5VMUJyYlhkRVp6WlVkVTVaVFJDZkFSaS1BaWdCTWdhQkVJWnVuUVE=-w200-h112-p-df,Collider,,By Tyler B. Searle
Billy Dee Williams Confirms Lando And Han’s Secret Relationship,,Apr 4,,https://news.google.com/read/CBMikgFBVV95cUxNUVh5S3ZGcGh0a19NVUxOOWRJTFVPSnpmT19GV1JVLVEzMkc1d0FOSUxaV085Y0VVYXQ4MWpGaW9IRnJscHVFaHh2SEQzbG9xa1c4ZnFiZmhUbmU5T1UwalNsUmcyUlNyakJMMDhEcDRocG8wcllEbHdPbjRoSzVZOThESjBycks1MmhrRXVqZ0dLdw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXRhbU42UmkxRmRrazJiSEZ3VFJDaUFSaTRBaWdCTWdZRlk1UktLUWc=-w200-h112-p-df,Giant Freakin Robot,,By Zack Zagranis
Tesla’s Optimus humanoid robot may go on sale next year with Elon Musk planning to use in factories,,Apr 24,,https://news.google.com/read/CBMihgFBVV95cUxPMGctSUtmMVlTQUF1U3VYYkJ4M0RyZXZtazB3bHJJNnl6Umd3RkxEOVdxRW43dGtzYmhvVlV5eFViVWZGZVRnNVpXdWpvZ3JWalUwZElVYUlKcmwtQmFuQ1Ezby1fRHpyMk9BQW1PX01fYklwb3NQWkpLZF9hOC1JQnpyNHBTZ9IBiwFBVV95cUxPZVZSODlROWc0SU9DcDFqUHRHbHZSdk5mR2hSNlA0T1B0YUZabmd5emVJMjU0RnQwOExvZHY1QTNUMWtyVm5pU0ZPazJic2JaeHJsZ3hLTWRwc2pRSUU4NXlXYWxZb0tnRDZVOVdWRTBUVXRpbjVfbEh5OW5RdC1qZVNHWkFTNTZGaHJR?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUhVV3BhWjNObVEzTmhlVE0xVFJEQ0FSaURBaWdCTWdZdEZZeXZGUWc=-w200-h112-p-df,The Mirror,,By Imy Brighty-potts
'Early-stage' AI begins to make waves at China sex toy expo,,Apr 20,,https://news.google.com/read/CBMiywFBVV95cUxONUJBOTNfbWQ2NHhkTnpZcU1JMU9qZjZ6U0pJQ0hIdVVnQWR3ejY1LUNhRmxmdmhkRlhyaFhMcXhPSGRNbDdrcmctVk9LdGRnR3gyRmthd1FiY2FRa2o4bnRRd0NGU3NEMmg0T1ZIY1ROSUFvYmFLaDV0U0Y5RkNjLVVIYm9ycjR3MkJONUtQNjNHUmxZY0ZrT1ZHeUZEemJod3lZWGl3T2VHc3RGZGxTZXFZZlM4b0U0Z1pvYjh3UFBaQWtSdlNfWkE4ONIB0AFBVV95cUxOeU40S2ZvcExERFVvZ3VKdWNwVFNsU2o3azBTSkc1bGF0LU1wUUlBSUtzNlE0b2NCRzJxZGdQVDVUS2tWRkVaUW9wY0tVZWI2Wld4V0oyMThYQm9VaFItQXQ5VnNCYXlNUy1sVW5MTGljLVdreXVzanlxT3VOT2h1VExoUHBKRE5CWUMzUDgtNmJWV3BTM1Q0REoxNVBUV3JIYkp0R21zTDFXUW5lY2ZKc1lacW1qNG0xRi15RDFWQVZDZkdWbW9nWWk3bk9GN2Nv?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNTZNRFF3WlhGQ1J6aENVM0ZhVFJDM0FSaVVBaWdCTWdrQllaS0V0aVkxQ3dJ=-w200-h112-p-df,ETBrandEquity,,
"Behind 'world's most advanced' humanoid robot in UK - multilingual, facial expressions and 'threat'",,Apr 17,,https://news.google.com/read/CBMijwFBVV95cUxOQVM2ZWhlcjNINE5YRUoxUTFTcFNuS3FiaXhZXzNiRVBwZFEyZjNVY2thZ3RES0V0TldDRWp1VjI3LUFEazFzM1B4X2RoNmIxZU5pdVplb29WMkVReXA1bjZQOGhEbElIYkJUQ0NNZ29GbmNTY2h6M25PVGpzMHNFNXZ0MHlsWEdBWmxkT2RPY9IBlAFBVV95cUxPWjM0QUhDR2xhbkZIeXFlb2JyMWV0UWphZFhsXzh3WXBQeU0xaVZzTFNzQlNmVlV1bUp2YmhUOThFQWg4NFF2M0NwUXJKTHFqTTZXbWhLd2FnajdTcGFGWHRBSU9XSmwzaFNSZ2gzeXlmMUNQRThqZzRtdllPUHFrVDl1UWFlb2dOVnhQMW1sQXh0OHdp?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXJkR05HV0hkSFVIbGthR1V6VFJEQ0FSaURBaWdCTWdhdE5JU3ZuUWc=-w200-h112-p-df,The Mirror,,By Nia Dalton
"Robot partners, avatar companions, oxytocin pills: What will love and relationships look like in the future?",,Apr 9,,https://news.google.com/read/CBMilAJBVV95cUxPc3FrZHRmQTZwSWpGUEdKd1BSOXlrTFdmdGUyVTBLbkNqRmt4ME8zbFZVLXFvcGItenJSc1hRb2RxV3Y3RDFWQW1oQzdnaFRBTmJwc2dvNlBOWVlVZDZ3U0hUWTgwSUNBajVSQWpwOTZnV1Fla3BMYnhpZHFSbXg3SjdBd0hkMjNFc0ZFRUJHWUpZOHpDcENFRjR1RUJFVG5TdlpwODg0QWI4N0RMeTVBSnlERDVFZkFiNTVpa1U0YU92akVPcFl4czd0TlB3b1VmU1Q4azdhd3QxbU5JZnN1QXlrRDk5OEJRMmRuY0Y2cVdscFpxOU5QcVRQek80TldZcHVyMTlWR19mR19xMHpoby1ETm4?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDVaRzFQUldoaGJuRlFja1ZzVFJDM0FSaVRBaWdCTWdhZFpZNExKZ2c=-w200-h112-p-df,Irish Independent,,By Suzanne Harrington
The best sex toys for women,,Apr 29,,https://news.google.com/read/CBMiakFVX3lxTFA0TWlCN0FQM1h5bjlRaWp2MVBtUldnNkJ2R09MdkJtb2M2bTVjMzdwM0hWb183T0RiMXhsaUl5TXY4cVNQYkt2ZVBqbVdqZDBoTWNRX21VRmlEc01CTDR6RTBqRU5yQnhDYlE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iJ0NnNDBSR1ZSTkhad2F6aHhTalZGVFJEaEFSamhBU2dCTWdNaFVBUQ=-w200-h112-p-df,Mashable,,"By Bethany Allard, Matt Ford & Joseph Green"
Hajime Sorayama on the erotic aesthetics of his sexy robot art,,Apr 23,,https://news.google.com/read/CBMi0AFBVV95cUxPcE1WUThxc2F3czFGYzF5VVNnTVpyeEJKQUEzcS1hT1dVSzhMLVB4d2pwYmZHQnc5clpKSjBqenNEUUJjTzEyZXBvRUFLZ2NsMDZycy1icERqTlMxVkhlX1JQajFWRC1jUFNlUnhkVndKMy1yRzlHejRENzUxZTNqUzllUFdlTFpDajJGUGpQaFRKWGItVTE3ZWFvdE1UVVJyQ19LOHRzVWJCM2QteVAteXJfTENJenR5QTl4YTVMRHpqTTZkaFo5aVFPelpfV2I20gHYAUFVX3lxTE8zRHZmVDVSWE1oNzFFaHFJRmtnRmk3bDFaZ1ZoNGs1M1dmdktWR3JkeS1BckRTSVVkbHZrcFk5eVpwVGRxTXFFU0YxeGdVTmNCaElxa3Fxa2llZGlNRUw1RFlnclNIeU5XQVNTazc2X2dYUU5pRV84cmJ1SExKbUdlQjdURjdvdUxqZUd4dE5iQ1hxOTc4X2gtNFFUMUpLVlJqYjlPOFI2MzU4V2toSUJYU2M0RFVOWFVKWFZNMmI4N1hlclNLa0J6aUk5cDlvaDJEUWhUU1JMdw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXFPWFpaYVZGYU1XTkxVV2RuVFJDTEFoaTlBU2dCTWdhbEk0Q1BKUVk=-w200-h112-p-df,Dazed,,By Brit Dawson
Sara Sampaio shows off her trim figure as she models tiny green bikini on beach for lingerie brand...,,Apr 24,,https://news.google.com/read/CBMihwFBVV95cUxNcmdZX0xDalcwUmpaUUZaaGxGajBaYUtZZl9weWVLT29FRFJsVm5uei1lX0paQTZobkg4SWt1YWJxUllUaEd0Qkl4cEo3aE82TExYcWFOZW90M25iaEd6MmowNE1GeUlJU005QmZQWE9KREJOeFBXTWlKeDJSZy11NDREekk2dGvSAYwBQVVfeXFMTUNROU5tS2pnUjV6cXVUT0c2SW1sVG1qU29hb3duQkw0RWVGWWVYZlV6MktDSk5lUUNlMDAzQ01rMWtBbnJBSzRydTlPal9pQkNFc2U2MFA4Q1kzYlNoWWU0UmNDckRyNHZFTXFsUFZwVGc3VnpRY0w3VGZObHZVUUEyQ0VhZEVaMmRTbkI?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDViRnBmU0RGNlJYQmpRbmhVVFJDb0FSaXNBaWdCTWdhbFZvSU1KZ2M=-w200-h112-p-df,The Sun,,By Jack Hardwick
BBC Robot Wars star Philippa Forrester was so heartbroken after divorce she wanted a bear to eat her,,Apr 21,,https://news.google.com/read/CBMiiAFBVV95cUxPQjdHWjhNdDUwbmlaTE1IQ01SUDVmRTBRdEJNRWFVbWJ5Y3lxQnp0cTBPb1pDSnlOY3VUdGVEX3N3ZFFSVm85a3JUc211a1g0c3p1ZjZDd3E4MHRkUmNlR0tZR0VPU0hiMGJZekNldTVmMjZmQlhqMEpBTkpmMHJjRGJva25jM1NX0gGOAUFVX3lxTE1sRUllOE1hckM0LTZQa3hVSEZROXRnLWJmNlFYV2p0cHBvSUdER0Q1Tm81Tk14NjcyZVRTMkRRb3JfNTgwMkFWeW9fcmotNTd2R0QyX1dGVkpqajFGelR6UWduem5GcjJBdnZTT2NLT2Jqb2VGV3llMWkwWHF5cGY4VXlCeElqR2R3WGtTb3c?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDVRemw2TkZKclVYUjViMjg1VFJEQ0FSaURBaWdCTWdhaFpZN3JxUVk=-w200-h112-p-df,The Mirror,,By Dan Laurie & Zara Woodcock
'I'm making a sex doll of myself so fans can have me 24/7 – but they'll have to pay',,Apr 11,,https://news.google.com/read/CBMie0FVX3lxTE5GVTJuZ3VsUHFCbGVUYVl2eE10UW5hNDZXMW1obmROdXkzUDNaSjVWVTVFUTZpSWhSS0pjSExmdENwQy1MWGd2R0pIQjByWF9meGFJLWJHWm1nOF8ybTJYVlJ2WVlobFJJUkh0c0ZBLUdzVTlNdHZzblB6UdIBgAFBVV95cUxNaGdWZkgzbkd1cmtaSzRmaXZQTGRyYWE5V1RMMmNvX0dPNjNOT09aZTViMWVpUG9DVFBKcWVTY3htN2dSam1MUlkzcFpKang0VjZrRVNlbnFaYXVCenQxdEZqX2VBZnowWjlyQjI0MXh3TlRCZXZUOHpRNmt0cTA5Vw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVZjMUZIVFdkM01YZERZVm8xVFJEQ0FSaURBaWdCTWdhaFJaWUxwZ2c=-w200-h112-p-df,Daily Star,,By Michael Moran
'Murder scene' discovery in fields shocks dog walker,,Apr 12,,https://news.google.com/read/CBMinwFBVV95cUxQN0xCZjJ1NTJwczlNd0pmYkVWdzYzcG5QMlBielVMU2w0MXFzdWNJZDEtNWE3TUlERy1lRUQ4cTZWd3laMDJqWElSMDBHbktzWWdRdlRmMXcwUkhhaDN5QkpabEt4dFpFcWRlbUQzOGIzdDJYWGlmelB3Q2ZZN3NtZi1QVDAzSFhrT0s1T25ZNVJ1S0FGeWZFeFFPbW45S2M?hl=en-US&gl=US&ceid=US%3Aen,,Swindon Advertiser,,
"'Love Sex Aur Dhokha 2' REVIEW: Is Mouni Roy, Urfi Javed's film worth your time? READ this",,Apr 19,,https://news.google.com/read/CBMi3AFBVV95cUxOT2RSZUl5OWlNdkJDLWM1UTVhLU9wMlU4YTNzRFVEWk85OUtHOWxLclVJUzY0Zmtxck85aXZlak1YNVZ5QTdzeWdWaUhsVm9xZHFjb1lZc2Y2anVoOFdCYnJNQWJfMTc1SzdBZnlzNWplMW1hMHdiNXZ6bWxLcGlfTzhoQVpJQnlseGpFLXYzR3hFRVUtSmtaVm5qMG4tUENadHgzODdWVGJkM3MzNjYtdnJzY1Zwb2s5d3F3ZzBieU1wOEMxeDJZX3ZYSTJGMGR3dm5ORFNjZ1F5bm1K0gHiAUFVX3lxTFBKQWhudHh2X0p6S3JBU0V3VHlWN3UzWDRtdEJCbnl3NEFvUW5tSEJnamVYTWZPMGt3QkZyVXlOcWRVWmVubzNXcnN2OGRBLS1VaHdUQ084YmM4ZUFNaFBidDV2RDhCZjB6TTlsZXlpS05oVDR4UG5PUVZZZ1ZNdDlPdDkwX1RSdmQtOURfcmQ1RnNzQUI3ZVA3YTdTOW40T3hOSzJjOVVSUWx2T2doX09vdERicFd5UE1vTzVuR2gtbUFOOFpfekJLWldXaHdGWWRJaldBM0xFSnREci1FMVNBbnc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNDJWVFJOU1ZSeVJrSlJUR0p4VFJDcUFSaXBBaWdCTWdrVkVvVDFWS005aGdJ=-w200-h112-p-df,Asianet Newsable ,,By Rishika Khanna
Victim characteristics sway moral views on sexual assault of sex robots,,May 3,,https://news.google.com/read/CBMinAFBVV95cUxNS1VOdGZTSHZiUzhqdlRnamlEOEhLaHRGUTNyVk9hZDBfWG1Kc1JfUWVsQTVMZFFVQ3duZHZfb0Z5dUlleVMwUlZySFNXWjBFeUI0NHVOa1V1NGpwWUpCM0UxX21jOE5VQ2xwRjBOLXNqTmlVUkZucjRGS2NwSGFnTHFvRHhKVUZqdVExY21ZU2d4aEhkV2VSS1gyeDA?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUpMVEJ2YVdaVlJGRnpUemx3VFJDZkFSaS1BaWdCTWdZdEpZcXVIUWs=-w200-h112-p-df,PsyPost,,By Mane Kara-yakoubian
Real Elon Musk Post About Future Robotic 'Housewife Who Never Nags'?,,May 2,,https://news.google.com/read/CBMidkFVX3lxTE1xTXE5VDF3MkV1eTdSVjRqSDVEcHY3WUpfMHRUSG5kbUF2ZTlqZXV3LUNvWEVUVzFJMGNDNDFKdTJRUXRmdUx6NjVGeDR1YUNZTnV4SElweTFkVzhHMkNlT1pBeVNJSHFtVk9GR0w1ZkZxY1pnZXc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU9kWE5YYjNoNFduaG1lalEzVFJDb0FSaXJBaWdCTWdZQklJeHFJUWM=-w200-h112-p-df,Snopes.com,,By Jack Izzo
Robotic total knee replacement improves outcomes but costs more: Newsroom,,May 7,,https://news.google.com/read/CBMilwFBVV95cUxPeTBTNE5wX2R3VFJTVlh1NFU5MHVpdEhLMG8zeFZkZXlGSk5Tcm4yeDhxMkM0NGV2aFlhTWhORnBYaW55OUI5d2I1Smd1Slo2VTJUemxlUktMM19sNGtZYWVkazVaTW1BZXZ1RXo5Wi14TXNDU1hXMThVSlNaTHl6Mk44OFZNZF9IS2VOanZRbkVGbTNkY3Rn?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXFibFpqTFdReU1DMDVhakUwVFJEaEFSamhBU2dCTWdZTkVvNkhqZ3M=-w200-h112-p-df,UT Southwestern,,
Fact Check: The Truth About Alleged Elon Musk Post on a Future Robotic 'Housewife Who Never Nags',,May 2,,https://news.google.com/read/CBMie0FVX3lxTFB3a0tKeDFIWmp5VW9IVE5KSk5wN3J6QS1QY0R3SlJUcXgyMEJaeFh1a3JMT1dQdnd5NUNUWU5BdUpQWmMxX1RsYUJPQ29pRVJtRU9QR0x5azBnQVU3dFF6c1cydEZaZl9tSmFuQlZuZmxaNzY5NW5ha05MSQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDJNa3hRYWtreGFFaDNkVE5vVFJDb0FSaXNBaWdCTWdZQklJeHFJUWM=-w200-h112-p-df,Yahoo! Voices,,By Jack Izzo
"The Beast: This extraordinary sci-fi tackles sex, robots and AI",,May 31,,https://news.google.com/read/CBMiuwFBVV95cUxQU2JtODdUNV9XejhJMG5jNndVVFFUSXNjcXlZMkdORFNqY2lISHB1WjdmeU9uSGVYbWpINFNFOXkzcGhCR3pjMXVnMmpzZ0VmMy1QcnJ2aTA2dDhCR2dqTV9vd3REbHFwWVhTcGxPOVVjVnYyVEtwVmFETGxnbXNjYVFRMmZzWE9ldkZyQi11Vm93NE00THBSRmZURW1YZ1J1TlhEaGZ1Y0U4Nk8zQXNJeTlqcUZSTldieE1r?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNWlXRlV4YTFsTWRVMU9ibkl3VFJDbkFSaXVBaWdCTWdrWklvcEpIaWxGeFFJ=-w200-h112-p-df,Dazed,,By Nick Chen
Scarlett Johansson's latest legal battle against Open AI could impact the rest of us as AI leaches into our li,,May 21,,https://news.google.com/read/CBMi1gFBVV95cUxPVG5iZnV4ZW45eEVMTnRpdFBPWmxENzQtNm1XY0ZDX2Q1eXNRUkp4N2gxZko3UnJPUUhoRDRCbUNXVTdaUkJCMDd1T2F6bzY1STlOYk5jbWhkcHhEN3NtODQyaTh5bEhDREZZaEZoT3V2cE5hRDNRTi1TQTVnbndkZDRJOE9Ya1dlNmM5MjliOWNqRGttazFyUldVcjVCSGhoOGRzRnp5Ti1CbXdQTnZxeldBTXl5NnNHMjByS054MGFEUkxWczJmMVNkd0dJY2hxNXlaRVhB0gHbAUFVX3lxTE5YQ3R5a09sQjU4QThxRVBiSlZtS3V4RzJ3TXE4bXFGbTZXQ2txeUZETzktc2ZZUS1ZNC1CLXFEWGowczVaa3N5TExtNkRyXzhPcW9lRlBDRHRyYjh5UFQxRmdtNnhHM3NRbm82TThORHNmMHotMlVsbTJPZ1ZQT1RLcUJzUFdfMi1CQ3ZVTmV4U19yMjhWQ1JkNmRvUElnQS02aWZkUFc4TDA2Zk45ZUVSU2FyUm5HTXp6d3VtR0xwTXNGN2xnNlQ5dDVnZ29SNzFLc0xLd0NpZzZaQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTBYMGxyUTNnd1FsSmxOMHRHVFJDd0FSaWVBaWdCTWdhdEpZRE9tUWs=-w200-h112-p-df,LaineyGossip,,
Mars Express,,May 3,,https://news.google.com/read/CBMiakFVX3lxTE5YOExjaFRBaDdPV1lsMVdZemgtVTFaenROZC1tM2gzc0JxNXRGZ3pRTGlQbG5KMlJaZXVOLWZXcTBsOXJFWVNYVE5wbWJxd0dwTXBwdEZpRFpZbjd1VzE5ZkZaQlBFN3VlbEE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXJhVXRoV1ZsRlkwaEtUMVY2VFJDcUFSaXBBaWdCTWdhOVU0NVNKUWc=-w200-h112-p-df,Plugged In,,By Paul Asay
Outnumbered star Tyger Drew-Honey's toe-curling documentary resurfaces where he 'had sex with a ROBOT' as he p,,May 24,,https://news.google.com/read/CBMipAFBVV95cUxQcXBmcE1rLVhOZjhZOFZVem5FWkpaVVRRNkZsaVN0SzllQVpxZ0I5WXUwQm4yZ3dtUVl0bngtNHI3dy1URFlNSWRsQ3doVXRvLUg0cW5SaW5ncHVYdFpCcTdCOWVsR3RGUUpLWTNOaUwyM29BVlM2TWcwME5rcVVjbFRjSEs0NjVDeTJ0SkthQ1pUZUxGaW9GT1F0dUtCOVcxcC1qRdIBqgFBVV95cUxOZ1dWbWJqTUlmMXl0U1dEb0VUOVZiNWEwQlg4c0pxRGlWWXpwRmxmZXVXZUVoRWctaTlsRFo3bDFEVm5uZ3M2V0NRbE5DeEdmTFUyRHRXbHFsMFBFRE9NaE1oLXNlZk1lR1FWUDNsU2ZMVXFhcVJabWRxUEJEeXFRb3Z5UGFFOXMycjg3UEhkeTZ3RmNTYm1zUHZFQ1BObnZpTDc0OVFxSk1mQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUhSVmxQYjB3MVZURm5WbDkwVFJDb0FSaXNBaWdCTWdhdFpJaVByUVU=-w200-h112-p-df,Daily Mail,,By Carolina Piras
Kentucky K9 officer will sniff out evidence in child exploitation cases,,May 15,,https://news.google.com/read/CBMiqwFBVV95cUxNemo0MkZpVlc1MHdRRFNCVVU0QkVZbzBzQ1F1ZThtX1pwY2JmZFE3WUpUeTFhNEYwbGpoVzU0MnBXQnRpb0tTQ20tNjNNaDRWVzRJdXdNeEU0NmdIbkk3T2NfMnVST0ZQd0ViS1MzdG16Mkp2bTlnd0Y3X2trcHRTZ0VkdWw2LVBNemVTMlNTQlJkbzF2bjdnREl2WC1BbERKZGpIUlo4YUxMdG8?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVlhMTlZU0VwbVEwSnFUVnB2VFJDY0FSakNBaWdCTWdZUkJaQ3ZvUWc=-w200-h112-p-df,Kentucky Lantern,,By Sarah Ladd
"OpenAI's latest model, GPT-4o, sounds a lot like a digital girlfriend. Some sex workers are rolling with it.",,May 13,,https://news.google.com/read/CBMiqwFBVV95cUxPaGt0VDBtWHB4NHl6c0kzZHhHSVdLT2c3TTdKTXY5aWh5ZU9sWGwwQ2cwcktNZE1MNnQxV0lYV0NzTTlyUzc2LW05dkJOck1ma0d5QW00QW52VkZXbzFsUjJ5cjI1dUlNME9VYjFVT2ZvRkpZOGRrQzNZRVJEV1JLMXBlOEh6ZkwzZC1TUDdJRkVYQUFVZWsxcHZoU1NDeWx2Y1RLVFpsdXY0Sk0?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHlTMk5wUzBOWWFUa3lNSEJCVFJDM0FSaVRBaWdCTWdZbEJZYk5BUWc=-w200-h112-p-df,Business Insider,,By Katherine Tangalakis-Lippert
"Human rights lawyer Susie Alegre: ‘If AI is so complex it can’t be explained, there are areas where it shouldn’t be used’",,May 11,,https://news.google.com/read/CBMi8AFBVV95cUxOaWFCeG5lOHp5ZUo5NERhYmt1cm1za0U2MHprX01MYmFLZE1TWTVlSXFKaURGSjFrQ0hRR3RnQVU4LTBRUDluUklVUGd3WE1JeWp5eU9lSDJWb0haT3R4QjVVRTd3QnZ2a0s4TTgtVTdKWEd4bTROZl9jTWhxT1BiUG5NWnN1dUtSd1NwQi11Qjk4N3NlTUVka3NHeGphSWdhT0dNZFF6dE5BRjNhT1RlcjNrbzc2elZGZEw1am16T0M5bDhmYzhldXZ2QllrQ0dYT24wU2VsbkRRYmxVVDc4OE1YX3JpaFM1TThtcGFlcWLSAfABQVVfeXFMT1hCdHc4UEV0ZXZBYnN4emZjV01iWG9DeGFyNlpyN19iVURjMDhHYUloVVJ0TWR2aDVONEctM1YwQlBwMFIwTW5kNUc5VnYtUlEtaWxUQmdqRkhHRzRRT2FOMDRXSEdvOWNhWEZTbHlNM0NHdTRJRkxIVjdHbDhLVUNWV3A3eDBaQjNhOEU5RlRXRkUzMFRkTHZobE1HNnZnODZ1WG9Hd1RjQ0VBTnN4WXJfMTZ6X2FKZlJ0YTFpZUFZLWJFV3lDUjRXUTQzNGF0bTlyVlFiWWpOUnBVR2dQU0JiaVo5ZzRTb0ZsdWI3UTI1?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNXVWRE5tTm10bk9WTkhUa1JwVFJDakFSaTJBaWdCTWdrNUE0QndEU3RGZVFB=-w200-h112-p-df,The Guardian,,By Killian Fox
Would You Leave An A.I. Copy Of Yourself Behind When You Die?,,May 15,,https://news.google.com/read/CBMickFVX3lxTFBqMXRLODFZTmdzb2FtdE9PaElfTThoMlhPZ1hDMnRLZzF2R2MzWFNONjJhU2JCYUdreGlIZ05CSVdVMEZSUTJZNFJGcU5QNC1uUVN4N3kyWjJMS3ZvdmQwb1lyTnhPRnBETVAyY2J4VnJRUQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXNVVE5yVFRaVVEzWlRlSEF3VFJDM0FSaVRBaWdCTWdheEk0UnhsUWs=-w200-h112-p-df,Rock 92.9,,
13 Best AI Sexting Apps And Sites To Explore In 2024,,May 17,,https://news.google.com/read/CBMiWkFVX3lxTFBJbGlNRlhQY293NW93cl9LUmdSYUdRcExjNG1hVmp5cTBPZ2RZaFhEMXRBMzVlUEV1YXk0eW1kVlFfS3p6UmVsOEctNFhjeWlKNnRPMDFZTkhyZw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU9OMmhDTFVaZlNubGpTR2hUVFJDb0FSaXNBaWdCTWdhZEE1eFJEUXM=-w200-h112-p-df,Greenbot,,By Jonalyn Dionio
"A marital crisis with a difference: out goes the husband, in moves his AI sex doll",,May 21,,https://news.google.com/read/CBMi7gFBVV95cUxNY1JjX0w3dEIwZkEyN0w3ZVdGLWt0amZ0aFhMd25idHpjQnRrUGJlTlB5cnptSHJuaU0xQW5xcWQ0MHYwQ2FSU3JzLXRSeE1RTWt0UGdWamRvQURxTV9IaWlGUy1JcGZ3QzlWUXlROTkxUTh2ckYwZllyWnN6WjFaWU9qbnlXNGt3NVhIeDE4ckdNN21ZZVRIN0FGTjN1V05IdmRXcW9xUk5xTlAwOWRKZXREbXpycmwxcGt4R3N2ZXp0eTZLMFppM3AwZUQyNWxIVExLNy1kYnRmTjZhM3hVSzVFdnJUQVJJV0Yxc3pB?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXBialoyYjFKeFdsWjVjSEJpVFJDM0FSaVRBaWdCTWdhaFJwZ0xIZ2s=-w200-h112-p-df,Irish Independent,,
California advances measures targeting AI discrimination and sexually abusive deepfakes,,May 30,,https://news.google.com/read/CBMiwwFBVV95cUxQVXBZSHM4OUVjckljcFkwN1dzWXdnVW8waExEWXFORkY4N090VUIzOHR3VWFtOXdvUTRFT2pqRzRDdy10aVp5ZDFqMzdOR1VLM3czek1oSXRaXzllMUYzYjkta1JhXzNUa1pYMUNJLU13OFFVVS05X0VuRVUyY3dhSFZIZGhHUTVoOGdSaDJsMnZNaVcxa3hVdnMwdjZWd19oYlJ3VFFIOGJ1WURXMC1NRTV4Z2U2TGN0SE5NbGdIZ3FQcFnSAcgBQVVfeXFMUGdjdTZQMG9DZ2FudHJacWZMVWkwNmZ0alFaazlTM05PM1VRdU5nRm9wOHFlUTFSN0E1ZENoU1VJdk1tQ2dKcDVQZ3FEbGx0TncwMGtIRXU3Y0xkWndYWi00VXVyUzE3QWo2bHdUd3Y0aVItc1NPU1dFbF9fZTFLX1BDa0FwaTNVbTB2MHBQcDN3b3dXdk9QQlRMVWZ3UkNJT05YZVBVaWZqano5dEIxNzVsTVBSaEJ2WkFhOXlaZHdWUVBKSjByamg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUNkWFYxT0dwdVZVUnJObVZuVFJDM0FSaVRBaWdCTWdZSlVJWjVRQVU=-w200-h112-p-df,PBS NewsHour,,By Tran Nguyen
